Employee_ID,Job_ID,BasePay,OvertimePay,OtherPay,Benefits,TotalPay,TotalPayBenefits,Year
5355,56,94557.22,7004.82,20356.85,Not Provided,121918.89,121918.89,2011
5356,40,112421.31,4732.02,4765.03,Not Provided,121918.36,121918.36,2011
5357,130,101686.28,9577.89,10617.57,Not Provided,121881.74,121881.74,2011
5358,213,99120.63,0,22743.68,Not Provided,121864.31,121864.31,2011
5359,113,96254.28,11815.83,13783.87,Not Provided,121853.98,121853.98,2011
5360,215,68679.12,50474.2,2697.03,Not Provided,121850.35,121850.35,2011
5361,208,118765.02,0,3082.61,Not Provided,121847.63,121847.63,2011
5362,213,107117.4,0,14721.14,Not Provided,121838.54,121838.54,2011
5363,152,121836.3,0,0,Not Provided,121836.3,121836.3,2011
5364,48,86637.93,23245.49,11943.27,Not Provided,121826.69,121826.69,2011
5365,40,112401.08,5286.81,4133.42,Not Provided,121821.31,121821.31,2011
5366,129,97859.76,7906.11,16052.88,Not Provided,121818.75,121818.75,2011
5367,129,108806.7,10011.77,2999.2,Not Provided,121817.67,121817.67,2011
5368,204,121817.28,0,0,Not Provided,121817.28,121817.28,2011
5369,204,121817.04,0,0,Not Provided,121817.04,121817.04,2011
5370,129,98454.16,5530.55,17820.73,Not Provided,121805.44,121805.44,2011
5371,129,119496.03,0,2302.1,Not Provided,121798.13,121798.13,2011
5372,217,115854.28,0,5939.98,Not Provided,121794.26,121794.26,2011
5373,129,106351.44,6411.42,9024.95,Not Provided,121787.81,121787.81,2011
5374,22,105934.71,1701.79,14151.06,Not Provided,121787.56,121787.56,2011
5375,41,120707.04,0,1076.69,Not Provided,121783.73,121783.73,2011
5376,88,121783.12,0,0,Not Provided,121783.12,121783.12,2011
5377,115,75245.56,46316.31,210.87,Not Provided,121772.74,121772.74,2011
3455,40,112325.54,4915.45,4522.86,Not Provided,121763.85,121763.85,2011
5378,129,100316.8,5675.25,15770.31,Not Provided,121762.36,121762.36,2011
5379,40,112421.42,6996.52,2342.28,Not Provided,121760.22,121760.22,2011
5380,19,94124.54,19475.99,8133.45,Not Provided,121733.98,121733.98,2011
1880,152,121340.93,0,392.82,Not Provided,121733.75,121733.75,2011
5381,47,115962.14,4124.43,1638.83,Not Provided,121725.4,121725.4,2011
5382,35,79994.68,29746.12,11984.15,Not Provided,121724.95,121724.95,2011
5383,22,105934.68,5846.45,9930.91,Not Provided,121712.04,121712.04,2011
5384,50,77569,35043.02,9097.32,Not Provided,121709.34,121709.34,2011
5385,40,112380.7,3926.73,5399.69,Not Provided,121707.12,121707.12,2011
5386,168,67304.7,52640.53,1751.69,Not Provided,121696.92,121696.92,2011
5387,130,121671.58,0,21.55,Not Provided,121693.13,121693.13,2011
5388,56,100149.84,6607.26,14934.19,Not Provided,121691.29,121691.29,2011
5389,221,121147.63,537.64,0,Not Provided,121685.27,121685.27,2011
5390,67,121671.78,0,0,Not Provided,121671.78,121671.78,2011
5391,48,86840,22426.21,12404.08,Not Provided,121670.29,121670.29,2011
5392,40,108565.18,7458.13,5646.49,Not Provided,121669.8,121669.8,2011
5393,40,112421.46,5052.97,4194.3,Not Provided,121668.73,121668.73,2011
5394,40,112401.06,4490.43,4768.38,Not Provided,121659.87,121659.87,2011
5395,56,99052.46,10539.64,12059.52,Not Provided,121651.62,121651.62,2011
5396,217,116776.29,0,4874.95,Not Provided,121651.24,121651.24,2011
5397,35,83788.67,33656.69,4198.61,Not Provided,121643.97,121643.97,2011
5398,56,96704.34,12410.42,12526.4,Not Provided,121641.16,121641.16,2011
5399,129,96310.14,11347.97,13981.7,Not Provided,121639.81,121639.81,2011
5400,215,67677.1,50191.22,3764.07,Not Provided,121632.39,121632.39,2011
5401,57,110097.69,6185.66,5326.61,Not Provided,121609.96,121609.96,2011
5402,57,103979.69,9349.23,8279.1,Not Provided,121608.02,121608.02,2011
5403,57,110214.92,6352.93,5035.61,Not Provided,121603.46,121603.46,2011
5404,40,112401.16,6879.1,2318.58,Not Provided,121598.84,121598.84,2011
5405,152,121596.32,0,0,Not Provided,121596.32,121596.32,2011
5406,41,95900.98,7854.66,17823.66,Not Provided,121579.3,121579.3,2011
5407,57,110203.18,3466.15,7908.92,Not Provided,121578.25,121578.25,2011
5408,195,88645.25,31062.3,1860,Not Provided,121567.55,121567.55,2011
5409,33,98157.25,19036.64,4367.02,Not Provided,121560.91,121560.91,2011
5410,91,121386.98,0,173.07,Not Provided,121560.05,121560.05,2011
5411,271,117364,0,4174.38,Not Provided,121538.38,121538.38,2011
5412,40,112380.71,3377.03,5768.61,Not Provided,121526.35,121526.35,2011
5413,129,118467.4,698.6,2351.38,Not Provided,121517.38,121517.38,2011
5414,40,112421.44,6012.66,3068.61,Not Provided,121502.71,121502.71,2011
5415,129,100278.96,4540.2,16681.13,Not Provided,121500.29,121500.29,2011
5416,22,105934.66,4838.2,10714.43,Not Provided,121487.29,121487.29,2011
5417,107,115148.7,0,6336.08,Not Provided,121484.78,121484.78,2011
5418,32,121475.14,0,0,Not Provided,121475.14,121475.14,2011
5419,129,98682.32,7945.35,14843.33,Not Provided,121471,121471,2011
5420,208,118692.01,0,2770.54,Not Provided,121462.55,121462.55,2011
5421,88,121444.4,0,0,Not Provided,121444.4,121444.4,2011
5422,57,106490.55,8456.36,6491.59,Not Provided,121438.5,121438.5,2011
5423,101,120937.1,0,498.93,Not Provided,121436.03,121436.03,2011
5424,56,106046.08,7037.48,8346.86,Not Provided,121430.42,121430.42,2011
5425,168,64913.58,53526.63,2988.86,Not Provided,121429.07,121429.07,2011
5426,130,114045.71,4404.05,2977.9,Not Provided,121427.66,121427.66,2011
5427,22,105934.68,6017.46,9471.78,Not Provided,121423.92,121423.92,2011
5428,57,102419.86,7512.43,11489.14,Not Provided,121421.43,121421.43,2011
5429,40,112421.48,8178.68,819.54,Not Provided,121419.7,121419.7,2011
5430,90,88527.62,30522.56,2349.9,Not Provided,121400.08,121400.08,2011
5431,129,92497.55,13731.2,15155.77,Not Provided,121384.52,121384.52,2011
5432,74,99207.62,8594.88,13564.3,Not Provided,121366.8,121366.8,2011
5433,22,105934.67,5406.47,10023.08,Not Provided,121364.22,121364.22,2011
5434,188,114335.87,0,7027.45,Not Provided,121363.32,121363.32,2011
5435,187,94501.21,26029.26,826.5,Not Provided,121356.97,121356.97,2011
5436,152,121354.02,0,0,Not Provided,121354.02,121354.02,2011
5437,25,59663.78,13979.51,47704.14,Not Provided,121347.43,121347.43,2011
5438,40,112401.07,2562.71,6379.97,Not Provided,121343.75,121343.75,2011
5439,129,119496,0,1847.56,Not Provided,121343.56,121343.56,2011
5440,91,113629.07,2828.84,4884.38,Not Provided,121342.29,121342.29,2011
5441,197,87345.61,18225.62,15762.84,Not Provided,121334.07,121334.07,2011
5442,188,117058.64,0,4268.39,Not Provided,121327.03,121327.03,2011
5443,40,112421.45,83.03,8818.75,Not Provided,121323.23,121323.23,2011
5444,152,121316.96,0,0,Not Provided,121316.96,121316.96,2011
5445,40,112952.83,5082.12,3281,Not Provided,121315.95,121315.95,2011
5446,40,112421.47,5815.68,3068.67,Not Provided,121305.82,121305.82,2011
5447,129,115320.98,2197.8,3786.33,Not Provided,121305.11,121305.11,2011
5448,126,121293.49,0,0,Not Provided,121293.49,121293.49,2011
5449,40,112401.08,5815.68,3068.28,Not Provided,121285.04,121285.04,2011
5450,88,121281.72,0,0,Not Provided,121281.72,121281.72,2011
5451,129,113625.64,4267.59,3376.86,Not Provided,121270.09,121270.09,2011
5452,72,105326.54,6400.78,9542.18,Not Provided,121269.5,121269.5,2011
5453,40,112380.71,4085,4794.23,Not Provided,121259.94,121259.94,2011
5454,40,112417.36,1052.8,7781.78,Not Provided,121251.94,121251.94,2011
5455,48,86151.12,24374.84,10720.84,Not Provided,121246.8,121246.8,2011
5456,57,103079.62,7360.9,10801.19,Not Provided,121241.71,121241.71,2011
5457,113,96254.5,12952.32,12031.75,Not Provided,121238.57,121238.57,2011
5458,18,54274,14648.2,52313.64,Not Provided,121235.84,121235.84,2011
5459,56,106026.94,5432.85,9765.19,Not Provided,121224.98,121224.98,2011
5460,145,73075,37619.32,10528.51,Not Provided,121222.83,121222.83,2011
5461,50,77580.69,39169.43,4471.43,Not Provided,121221.55,121221.55,2011
5462,22,105934.69,0,15280.84,Not Provided,121215.53,121215.53,2011
5463,283,105443.46,8155.04,7616.32,Not Provided,121214.82,121214.82,2011
5464,205,83280.85,34979.07,2949.74,Not Provided,121209.66,121209.66,2011
5465,22,105934.7,2144.99,13121.02,Not Provided,121200.71,121200.71,2011
5466,50,77580.4,34041.82,9573.04,Not Provided,121195.26,121195.26,2011
5467,48,82812.81,33599.34,4776.11,Not Provided,121188.26,121188.26,2011
5468,56,96152.34,5937.3,19087.2,Not Provided,121176.84,121176.84,2011
5469,33,105086.31,4280.49,11808.05,Not Provided,121174.85,121174.85,2011
5470,56,106065.2,6745.23,8364.18,Not Provided,121174.61,121174.61,2011
5471,179,100370.11,0,20803.23,Not Provided,121173.34,121173.34,2011
5472,40,112421.43,1374.27,7374.95,Not Provided,121170.65,121170.65,2011
5473,129,115882,3342.75,1943.79,Not Provided,121168.54,121168.54,2011
5474,74,98972.06,10699.42,11496.79,Not Provided,121168.27,121168.27,2011
5475,57,106085.43,9758.18,5323.86,Not Provided,121167.47,121167.47,2011
5476,129,97801.98,4301.45,19054,Not Provided,121157.43,121157.43,2011
5477,48,86506.05,28164.2,6478.61,Not Provided,121148.86,121148.86,2011
5478,129,101495.09,4567.22,15081.14,Not Provided,121143.45,121143.45,2011
5479,152,121125.16,0,0,Not Provided,121125.16,121125.16,2011
5480,152,121124.25,0,0,Not Provided,121124.25,121124.25,2011
5481,129,110690.56,4901.76,5531.02,Not Provided,121123.34,121123.34,2011
5482,48,86840.01,23544,10722.62,Not Provided,121106.63,121106.63,2011
5483,40,112401.08,5636.6,3068.27,Not Provided,121105.95,121105.95,2011
5484,57,103399.96,7579.93,10123.58,Not Provided,121103.47,121103.47,2011
5485,129,99581.72,6810.3,14697.42,Not Provided,121089.44,121089.44,2011
5486,57,110242.8,4283.47,6558.42,Not Provided,121084.69,121084.69,2011
5487,40,112441.82,7575.15,1058.66,Not Provided,121075.63,121075.63,2011
5488,217,115882.02,0,5190.07,Not Provided,121072.09,121072.09,2011
5489,91,118927.45,0,2142.16,Not Provided,121069.61,121069.61,2011
5490,101,120937.02,0,127.3,Not Provided,121064.32,121064.32,2011
5491,40,112411.16,199.27,8451.03,Not Provided,121061.46,121061.46,2011
5492,129,110045,2076.03,8932.53,Not Provided,121053.56,121053.56,2011
5493,215,73986.02,44542.81,2522.44,Not Provided,121051.27,121051.27,2011
5494,194,101417.07,0,19634.18,Not Provided,121051.25,121051.25,2011
5495,129,109958.84,3424.48,7665.12,Not Provided,121048.44,121048.44,2011
5496,19,99063.64,12603.25,9370.31,Not Provided,121037.2,121037.2,2011
5497,271,117364,0,3672.2,Not Provided,121036.2,121036.2,2011
5498,271,117364,0,3671.2,Not Provided,121035.2,121035.2,2011
5499,271,117364,0,3671.2,Not Provided,121035.2,121035.2,2011
5500,152,121028.7,0,0,Not Provided,121028.7,121028.7,2011
5501,40,109763,3196.63,8067.75,Not Provided,121027.38,121027.38,2011
5502,101,120937.09,0,90,Not Provided,121027.09,121027.09,2011
5503,101,120937.05,0,90,Not Provided,121027.05,121027.05,2011
5504,101,120937.02,0,90,Not Provided,121027.02,121027.02,2011
5505,79,75564.97,37267.07,8186.1,Not Provided,121018.14,121018.14,2011
5506,40,112401.07,5101.51,3514.12,Not Provided,121016.7,121016.7,2011
5507,56,106046.06,4505.54,10462.61,Not Provided,121014.21,121014.21,2011
1110,48,86840.02,23652.47,10520.84,Not Provided,121013.33,121013.33,2011
5508,57,110223.07,3977.69,6797.35,Not Provided,120998.11,120998.11,2011
5509,284,120370.6,0,624,Not Provided,120994.6,120994.6,2011
5510,283,100309.93,12178.4,8505.52,Not Provided,120993.85,120993.85,2011
5511,32,120986.36,0,0,Not Provided,120986.36,120986.36,2011
5512,88,120972.77,0,0,Not Provided,120972.77,120972.77,2011
5513,101,120878.73,0,90,Not Provided,120968.73,120968.73,2011
5514,193,55880,57766.87,7300.55,Not Provided,120947.42,120947.42,2011
5515,68,108376.87,4557.24,8006.84,Not Provided,120940.95,120940.95,2011
5516,40,112421.38,876.77,7640.9,Not Provided,120939.05,120939.05,2011
5517,141,120938.57,0,0,Not Provided,120938.57,120938.57,2011
5518,101,120937.24,0,0,Not Provided,120937.24,120937.24,2011
5519,101,120937.2,0,0,Not Provided,120937.2,120937.2,2011
5520,101,120937.19,0,0,Not Provided,120937.19,120937.19,2011
5521,101,120937.17,0,0,Not Provided,120937.17,120937.17,2011
5522,101,120937.16,0,0,Not Provided,120937.16,120937.16,2011
5523,101,120937.15,0,0,Not Provided,120937.15,120937.15,2011
5524,101,120937.11,0,0,Not Provided,120937.11,120937.11,2011
5525,142,120937.11,0,0,Not Provided,120937.11,120937.11,2011
5526,101,120937.1,0,0,Not Provided,120937.1,120937.1,2011
5527,101,120937.1,0,0,Not Provided,120937.1,120937.1,2011
5528,101,120937.1,0,0,Not Provided,120937.1,120937.1,2011
5529,101,120937.1,0,0,Not Provided,120937.1,120937.1,2011
5530,101,120937.09,0,0,Not Provided,120937.09,120937.09,2011
5531,101,120937.09,0,0,Not Provided,120937.09,120937.09,2011
5532,101,120937.09,0,0,Not Provided,120937.09,120937.09,2011
5533,142,120937.08,0,0,Not Provided,120937.08,120937.08,2011
5534,101,120937.08,0,0,Not Provided,120937.08,120937.08,2011
5535,101,120937.08,0,0,Not Provided,120937.08,120937.08,2011
5536,101,120937.08,0,0,Not Provided,120937.08,120937.08,2011
2793,101,120937.07,0,0,Not Provided,120937.07,120937.07,2011
5537,101,120937.07,0,0,Not Provided,120937.07,120937.07,2011
3015,101,120937.07,0,0,Not Provided,120937.07,120937.07,2011
5538,142,120937.06,0,0,Not Provided,120937.06,120937.06,2011
5539,142,120937.06,0,0,Not Provided,120937.06,120937.06,2011
5540,142,120937.06,0,0,Not Provided,120937.06,120937.06,2011
5541,101,120937.05,0,0,Not Provided,120937.05,120937.05,2011
5542,101,120937.05,0,0,Not Provided,120937.05,120937.05,2011
5543,101,120937.04,0,0,Not Provided,120937.04,120937.04,2011
5544,101,120937.04,0,0,Not Provided,120937.04,120937.04,2011
5545,101,120937.04,0,0,Not Provided,120937.04,120937.04,2011
5546,101,120937.03,0,0,Not Provided,120937.03,120937.03,2011
5547,101,120937.03,0,0,Not Provided,120937.03,120937.03,2011
5548,101,120937.03,0,0,Not Provided,120937.03,120937.03,2011
5549,142,120937.03,0,0,Not Provided,120937.03,120937.03,2011
5550,101,120937.02,0,0,Not Provided,120937.02,120937.02,2011
5551,101,120937.02,0,0,Not Provided,120937.02,120937.02,2011
5552,101,120937.02,0,0,Not Provided,120937.02,120937.02,2011
5553,101,120937.02,0,0,Not Provided,120937.02,120937.02,2011
5554,101,120937.01,0,0,Not Provided,120937.01,120937.01,2011
5555,101,120937.01,0,0,Not Provided,120937.01,120937.01,2011
5556,101,120937.01,0,0,Not Provided,120937.01,120937.01,2011
5557,101,120937.01,0,0,Not Provided,120937.01,120937.01,2011
5558,101,120937.01,0,0,Not Provided,120937.01,120937.01,2011
5559,101,120937,0,0,Not Provided,120937,120937,2011
5560,101,120937,0,0,Not Provided,120937,120937,2011
5561,101,120937,0,0,Not Provided,120937,120937,2011
5562,22,105934.65,824.84,14173.17,Not Provided,120932.66,120932.66,2011
5563,285,111600.04,3749.09,5580.1,Not Provided,120929.23,120929.23,2011
5564,152,120917.36,0,0,Not Provided,120917.36,120917.36,2011
5565,169,105100.12,4223.14,11592.64,Not Provided,120915.9,120915.9,2011
5566,40,92554.05,497.78,27858.25,Not Provided,120910.08,120910.08,2011
5567,286,120668.54,0,240,Not Provided,120908.54,120908.54,2011
5568,57,103426.72,10871.04,6600.73,Not Provided,120898.49,120898.49,2011
5569,40,112420.96,5845.54,2616.34,Not Provided,120882.84,120882.84,2011
5570,40,117298.98,2514.29,1062.7,Not Provided,120875.97,120875.97,2011
5571,152,120866.7,0,0,Not Provided,120866.7,120866.7,2011
5572,201,82056,23433.58,15376.28,Not Provided,120865.86,120865.86,2011
5573,40,112421.44,0,8443.03,Not Provided,120864.47,120864.47,2011
5574,287,94293,15166.26,11394.6,Not Provided,120853.86,120853.86,2011
5575,35,72091.02,45995.76,2762.15,Not Provided,120848.93,120848.93,2011
5576,56,106046.08,3396.98,11403.88,Not Provided,120846.94,120846.94,2011
5577,56,106065.2,6750.97,8029.22,Not Provided,120845.39,120845.39,2011
5578,130,104337.02,1219.84,15278.5,Not Provided,120835.36,120835.36,2011
5579,40,112401.08,5701.66,2732.47,Not Provided,120835.21,120835.21,2011
5580,56,106585.67,7252.01,6977.19,Not Provided,120814.87,120814.87,2011
5581,193,55880,55896.78,9034.94,Not Provided,120811.72,120811.72,2011
5582,217,115882.04,0,4922.6,Not Provided,120804.64,120804.64,2011
5583,129,113504.16,1153.85,6122.09,Not Provided,120780.1,120780.1,2011
5584,168,69228.54,47524.9,4024.21,Not Provided,120777.65,120777.65,2011
5585,113,95881.79,14046.65,10842.29,Not Provided,120770.73,120770.73,2011
5586,40,112401.06,3209.93,5144.56,Not Provided,120755.55,120755.55,2011
5587,88,120740.96,0,0,Not Provided,120740.96,120740.96,2011
5588,113,96254.2,7755.85,16727.11,Not Provided,120737.16,120737.16,2011
5589,57,104962.26,9458.16,6315.39,Not Provided,120735.81,120735.81,2011
5590,215,73396.17,43718.63,3616.76,Not Provided,120731.56,120731.56,2011
5591,50,77580.4,34948.19,8193.04,Not Provided,120721.63,120721.63,2011
5592,169,100417.24,14184.28,6118.7,Not Provided,120720.22,120720.22,2011
5593,40,112421.33,4395.21,3900.86,Not Provided,120717.4,120717.4,2011
5594,130,116454.8,417.9,3844.68,Not Provided,120717.38,120717.38,2011
5595,267,110965.95,0,9743.54,Not Provided,120709.49,120709.49,2011
5596,56,96495.08,9236.5,14974.18,Not Provided,120705.76,120705.76,2011
5597,129,115882,0,4822.63,Not Provided,120704.63,120704.63,2011
5598,56,99893.32,12825.61,7969.81,Not Provided,120688.74,120688.74,2011
5599,157,99020.6,12647.97,9009.55,Not Provided,120678.12,120678.12,2011
5600,129,96780.74,5461.35,18431.76,Not Provided,120673.85,120673.85,2011
5601,33,103145.52,5411.1,12114.71,Not Provided,120671.33,120671.33,2011
5602,57,110242.91,5653.52,4763.68,Not Provided,120660.11,120660.11,2011
5603,57,110262.8,5161.63,5232.02,Not Provided,120656.45,120656.45,2011
5604,57,110242.78,5243.78,5169.49,Not Provided,120656.05,120656.05,2011
5605,74,103971.4,4950.18,11733.65,Not Provided,120655.23,120655.23,2011
5606,40,112380.72,4361.53,3912.7,Not Provided,120654.95,120654.95,2011
5607,40,112401.07,647.63,7601.41,Not Provided,120650.11,120650.11,2011
5608,40,112421.45,2966.63,5253.53,Not Provided,120641.61,120641.61,2011
5609,193,55880,56172.77,8580.17,Not Provided,120632.94,120632.94,2011
5610,217,114711.56,0,5917.72,Not Provided,120629.28,120629.28,2011
5611,129,108879.25,6790.59,4952.16,Not Provided,120622,120622,2011
5612,129,119496,0,1125,Not Provided,120621,120621,2011
5613,40,112380.72,2930.33,5307.68,Not Provided,120618.73,120618.73,2011
5614,288,90461.8,30142.64,13.5,Not Provided,120617.94,120617.94,2011
5615,57,103975.81,6909.31,9729.47,Not Provided,120614.59,120614.59,2011
5616,72,105697.93,7314.44,7597.39,Not Provided,120609.76,120609.76,2011
5617,56,106065.19,9927.05,4592.47,Not Provided,120584.71,120584.71,2011
5618,57,99180.88,7463.06,13940.29,Not Provided,120584.23,120584.23,2011
5619,175,114609.6,5790.62,180,Not Provided,120580.22,120580.22,2011
5620,56,106065.2,9243.91,5268.38,Not Provided,120577.49,120577.49,2011
5621,152,120576.47,0,0,Not Provided,120576.47,120576.47,2011
5622,168,65275.49,53374.79,1903.51,Not Provided,120553.79,120553.79,2011
5623,129,118347,0,2203.3,Not Provided,120550.3,120550.3,2011
5624,57,110850.06,8228.1,1471.66,Not Provided,120549.82,120549.82,2011
5625,40,112421.46,7069.02,1058.64,Not Provided,120549.12,120549.12,2011
